5.21139625213212e+10 5.667640140479822e+09 -4.382127783782231e+09
4.862236583344077e+10 1.429428043274878e+10 -3.357141613290094e+09
4.631423807846191e+10 1.8469399980683487e+10 -2.8043509947652984e+09
4.3626517703843765e+10 2.249952879719727e+10 -2.2285812899537063e+09
4.056177945742933e+10 2.6341650816280865e+10 -1.633582515193043e+09
3.712856710447391e+10 2.995088053449903e+10 -1.0238049756991647e+09
3.3342203226022095e+10 3.328149025378722e+10 -4.043896428103268e+08
2.9225405554253395e+10 3.628822810461495e+10 2.188829692838689e+08
2.4808599248512733e+10 3.892788686384335e+10 8.396923068642935e+08
2.012982122398297e+10 4.116103697274402e+10 1.4513281168946476e+09
1.523414126604052e+10 4.2953791034979805e+10 2.046887687511449e+09
1.0172575873298557e+10 4.427943313097986e+10 2.6195085816066017e+09
5.000538305813404e+09 4.5119736613968575e+10 3.1626184709729075e+09
-2.2406108256293678e+08 4.546581654029164e+10 3.670179038504045e+09
-5.442893505035789e+09 4.531841700162476e+10 4.1369001400456333e+09
-1.0599271023995144e+10 4.468760902100689e+10 4.558404039702674e+09
-1.5639996675656498e+10 4.35919539678351e+10 4.9313267978851595e+09
-2.0516857128663116e+10 4.2057252271803246e+10 5.253352991035977e+09
-2.5187671585320602e+10 4.011503461735236e+10 5.523188686471888e+09
-2.9616877007249588e+10 3.78009589145373e+10 5.740484184114817e+09
-3.3775686213835793e+10 3.515325603047625e+10 5.905721557793604e+09
-3.764189346587274e+10 3.221133066031258e+10 6.020082530542842e+09
-4.119941989758062e+10 2.901458188948119e+10 6.085310430035076e+09
-4.443769169491315e+10 2.5601469695765923e+10 6.103576890486548e+09
-4.735093279551676e+10 2.200882389044146e+10 6.07736051692687e+09
-4.993743686589715e+10 1.8271372338924595e+10 6.009341560514616e+09
-5.219886498664241e+10 1.4421454848288189e+10 5.902314118651036e+09
-5.41395988038108e+10 1.048888577077352e+10 5.759115571446048e+09
-5.576616534282549e+10 6.500929795249186e+09 5.582571838195333e+09
-5.708673959959258e+10 2.4823595203201466e+09 5.375456449356708e+09
-5.811072414055867e+10 -1.5444313230967617e+09 5.140461228908223e+09
-5.884840067768279e+10 -5.559279725282505e+09 4.88017643228978e+09
-5.931064628572108e+10 -9.544086099111746e+09 4.597078378917731e+09
-5.9508706005688835e+10 -1.3482639373028515e+10 4.293522878917219e+09
