-6.585512956645839e+11 -4.757197871267882e+11 1.670313486190084e+10
-6.572518660493319e+11 -4.77440286955698e+11 1.6681209924651325e+10
-6.566003340564764e+11 -4.78299216549386e+11 1.667020131625052e+10
-6.559475920801289e+11 -4.791572637282692e+11 1.6659161971821228e+10
-6.55293641227902e+11 -4.8001442684305646e+11 1.6648091909294594e+10
-6.546384826095013e+11 -4.808707042456022e+11 1.6636991146653355e+10
-6.539821173367251e+11 -4.817260942889086e+11 1.6625859701931839e+10
-6.533245465234631e+11 -4.8258059532712823e+11 1.6614697593215963e+10
-6.526657712856968e+11 -4.8343420571556537e+11 1.6603504838643234e+10
-6.520057927414984e+11 -4.8428692381067883e+11 1.6592281456402742e+10
-6.513446120110306e+11 -4.851387479700838e+11 1.658102746473517e+10
-6.50682230216546e+11 -4.8598967655255414e+11 1.656974288193278e+10
-6.500186484823861e+11 -4.868397079180244e+11 1.6558427726339418e+10
-6.493538679349816e+11 -4.876888404275921e+11 1.6547082016350515e+10
-6.486878897028511e+11 -4.885370724435199e+11 1.6535705770413076e+10
-6.48020714916601e+11 -4.893844023292377e+11 1.6524299007025684e+10
-6.473523447089248e+11 -4.902308284493447e+11 1.6512861744738493e+10
-6.466827802146025e+11 -4.9107634916961206e+11 1.6501394002153223e+10
-6.460120225705002e+11 -4.919209628569844e+11 1.6489895797923164e+10
-6.453400729155695e+11 -4.927646678795825e+11 1.6478367150753166e+10
-6.446669323908464e+11 -4.9360746260670544e+11 1.6466808079399635e+10
-6.43992602139452e+11 -4.944493454088325e+11 1.645521860267053e+10
-6.433170833065907e+11 -4.9529031465762573e+11 1.6443598739425362e+10
-6.426403770395503e+11 -4.961303687259319e+11 1.6431948508575184e+10
-6.419624844877012e+11 -4.9696950598778485e+11 1.6420267929082592e+10
-6.412834068024961e+11 -4.978077248184078e+11 1.6408557019961721e+10
-6.406031451374691e+11 -4.986450235942153e+11 1.6396815800278238e+10
-6.399217006482356e+11 -4.994814006928156e+11 1.638504428914934e+10
-6.392390744924912e+11 -5.0031685449301306e+11 1.6373242505743752e+10
-6.385552678300117e+11 -5.0115138337481006e+11 1.636141046928172e+10
-6.378702818226522e+11 -5.019849857194094e+11 1.634954819903501e+10
-6.371841176343468e+11 -5.028176599092166e+11 1.6337655714326904e+10
-6.364967764311077e+11 -5.03649404327842e+11 1.63257330345322e+10
-6.358082593810248e+11 -5.04480217360103e+11 1.63137801790772e+10
-6.351185676542655e+11 -5.0531009739202655e+11 1.6301797167439714e+10
-6.344277024230737e+11 -5.061390428108511e+11 1.6289784019149057e+10
-6.337356648617695e+11 -5.0696705200502893e+11 1.6277740753786041e+10
-6.330424561467485e+11 -5.077941233642285e+11 1.6265667390982975e+10
-6.323480774564813e+11 -5.086202552793367e+11 1.6253563950423664e+10
-6.316525299715131e+11 -5.094454461424608e+11 1.62414304518434e+10
-6.309558148744628e+11 -5.102696943469313e+11 1.6229266915028961e+10
-6.302579333500227e+11 -5.110929982873035e+11 1.6217073359818613e+10
-6.295588865849583e+11 -5.119153563593604e+11 1.6204849806102102e+10
-6.288586757681067e+11 -5.1273676696011456e+11 1.619259627382065e+10
-6.281573020903773e+11 -5.135572284878104e+11 1.6180312782966951e+10
-6.274547667447504e+11 -5.143767393419267e+11 1.6167999353585176e+10
-6.267510709262769e+11 -5.1519529792317865e+11 1.615565600577096e+10
-6.260462158320776e+11 -5.160129026335202e+11 1.6143282759671402e+10
-6.253402026613433e+11 -5.1682955187614636e+11 1.6130879635485065e+10
-6.24633032615333e+11 -5.176452440554954e+11 1.6118446653461967e+10
-6.239247068973746e+11 -5.1845997757725134e+11 1.6105983833903582e+10
-6.232152267128636e+11 -5.19273750848346e+11 1.6093491197162834e+10
-6.225045932692628e+11 -5.2008656227696136e+11 1.6080968763644094e+10
-6.217928077761017e+11 -5.208984102725319e+11 1.606841655380318e+10
-6.210798714449758e+11 -5.217092932457469e+11 1.6055834588147348e+10
-6.203657854895465e+11 -5.225192096085526e+11 1.6043222887235289e+10
-6.196505511255399e+11 -5.233281577741547e+11 1.603058147167713e+10
-6.189341695707467e+11 -5.241361361570206e+11 1.6017910362134428e+10
-6.182166420450214e+11 -5.2494314317288153e+11 1.6005209579320166e+10
-6.174979697702817e+11 -5.2574917723873505e+11 1.5992479143998745e+10
-6.167781539705084e+11 -5.2655423677284735e+11 1.597971907698599e+10
-6.160571958717443e+11 -5.2735832019475543e+11 1.5966929399149141e+10
-6.153350967020936e+11 -5.281614259252696e+11 1.5954110131406845e+10
-6.14611857691722e+11 -5.289635523864756e+11 1.5941261294729158e+10
-6.138874800728555e+11 -5.2976469800173706e+11 1.5928382910137545e+10
-6.131619650797798e+11 -5.305648611956978e+11 1.5915474998704863e+10
-6.124353139488402e+11 -5.313640403942841e+11 1.590253758155537e+10
-6.117075279184408e+11 -5.3216223402470703e+11 1.5889570679864717e+10
-6.109786082290438e+11 -5.3295944051546484e+11 1.5876574314859943e+10
-6.102485561231691e+11 -5.337556582963453e+11 1.5863548507819473e+10
-6.095173728453937e+11 -5.3455088579842786e+11 1.5850493280073114e+10
-6.08785059642351e+11 -5.353451214540863e+11 1.583740865300205e+10
-6.080516177627303e+11 -5.361383636969908e+11 1.582429464803884e+10
-6.073170484572766e+11 -5.369306109621103e+11 1.5811151286667412e+10
-6.065813529787893e+11 -5.3772186168571497e+11 1.5797978590423063e+10
-6.058445325821222e+11 -5.385121143053786e+11 1.5784776580892456e+10
-6.051065885241826e+11 -5.393013672599807e+11 1.5771545279713608e+10
-6.04367522063931e+11 -5.400896189897091e+11 1.5758284708575895e+10
-6.036273344623802e+11 -5.408768679360622e+11 1.5744994889220047e+10
-6.028860269825951e+11 -5.4166311254185126e+11 1.5731675843438143e+10
-6.021436008896917e+11 -5.424483512512029e+11 1.5718327593073606e+10
-6.014000574508368e+11 -5.4323258250956134e+11 1.5704950160021204e+10
-6.006553979352474e+11 -5.4401580476369086e+11 1.5691543566227043e+10
-5.999096236141902e+11 -5.447980164616781e+11 1.5678107833688564e+10
-5.991627357609806e+11 -5.4557921605293445e+11 1.5664642984454542e+10
-5.984147356509827e+11 -5.463594019881985e+11 1.565114904062508e+10
-5.976656245616082e+11 -5.4713857271953815e+11 1.5637626024351608e+10
-5.969154037723162e+11 -5.479167267003534e+11 1.562407395783688e+10
-5.961640745646123e+11 -5.486938623853783e+11 1.5610492863334969e+10
-5.954116382220483e+11 -5.494699782306836e+11 1.5596882763151264e+10
-5.946580960302214e+11 -5.502450726936791e+11 1.5583243679642471e+10
-5.939034492767737e+11 -5.51019144233116e+11 1.5569575635216608e+10
-5.931476992513916e+11 -5.517921913090891e+11 1.5555878652333e+10
-5.923908472458053e+11 -5.525642123830396e+11 1.5542152753502283e+10
-5.916328945537881e+11 -5.53335205917757e+11 1.5528397961286392e+10
-5.908738424711556e+11 -5.541051703773818e+11 1.551461429829857e+10
-5.901136922957657e+11 -5.548741042274082e+11 1.5500801787203356e+10
-5.893524453275175e+11 -5.556420059346855e+11 1.5486960450716589e+10
-5.885901028683506e+11 -5.564088739674216e+11 1.5473090311605404e+10
-5.878266662222451e+11 -5.571747067951846e+11 1.545919139268823e+10
-5.870621366952205e+11 -5.579395028889054e+11 1.5445263716834787e+10
-5.86296515595335e+11 -5.587032607208805e+11 1.5431307306966085e+10
-5.855298042326854e+11 -5.594659787647738e+11 1.5417322186054422e+10
-5.847620039194061e+11 -5.602276554956194e+11 1.5403308377123377e+10
-5.839931159696686e+11 -5.609882893898237e+11 1.538926590324781e+10
-5.832231416996807e+11 -5.617478789251681e+11 1.5375194787553864e+10
-5.824520824276862e+11 -5.62506422580811e+11 1.536109505321895e+10
-5.816799394739639e+11 -5.632639188372908e+11 1.5346966723471752e+10
-5.809067141608271e+11 -5.640203661765277e+11 1.533280982159222e+10
-5.801324078126235e+11 -5.647757630818265e+11 1.5318624370911568e+10
-5.793570217557335e+11 -5.655301080378788e+11 1.5304410394812263e+10
-5.785805573185706e+11 -5.662833995307656e+11 1.5290167916728033e+10
-5.778030158315798e+11 -5.670356360479596e+11 1.5275896960143848e+10
-5.77024398627238e+11 -5.677868160783276e+11 1.5261597548595928e+10
-5.762447070400526e+11 -5.685369381121333e+11 1.524726970567173e+10
-5.75463942406561e+11 -5.692860006410391e+11 1.5232913455009953e+10
-5.746821060653304e+11 -5.70034002158109e+11 1.5218528820300522e+10
-5.738991993569565e+11 -5.70780941157811e+11 1.5204115825284595e+10
-5.731152236240635e+11 -5.715268161360195e+11 1.5189674493754555e+10
-5.723301802113027e+11 -5.722716255900176e+11 1.5175204849554003e+10
-5.715440704653529e+11 -5.730153680184996e+11 1.516070691657776e+10
-5.70756895734919e+11 -5.737580419215739e+11 1.514618071877186e+10
-5.699686573707312e+11 -5.744996458007644e+11 1.5131626280133547e+10
-5.691793567255452e+11 -5.752401781590143e+11 1.5117043624711271e+10
-5.683889951541407e+11 -5.759796375006874e+11 1.5102432776604687e+10
-5.675975740133214e+11 -5.767180223315712e+11 1.5087793759964647e+10
-5.66805094661914e+11 -5.774553311588792e+11 1.5073126598993202e+10
-5.660115584607673e+11 -5.781915624912533e+11 1.5058431317943598e+10
-5.652169667727524e+11 -5.789267148387664e+11 1.5043707941120268e+10
-5.644213209627614e+11 -5.796607867129244e+11 1.5028956492878832e+10
-5.636246223977065e+11 -5.803937766266694e+11 1.5014176997626095e+10
-5.628268724465203e+11 -5.811256830943816e+11 1.4999369479820042e+10
-5.620280724801539e+11 -5.818565046318818e+11 1.4984533963969833e+10
-5.612282238715775e+11 -5.825862397564343e+11 1.4969670474635801e+10
-5.604273279957788e+11 -5.833148869867488e+11 1.4954779036429451e+10
-5.596253862297627e+11 -5.84042444842983e+11 1.493985967401345e+10
-5.588223999525508e+11 -5.847689118467456e+11 1.4924912412101631e+10
-5.580183705451802e+11 -5.85494286521098e+11 1.4909937275458982e+10
-5.572132993907035e+11 -5.862185673905573e+11 1.4894934288901648e+10
-5.564071878741875e+11 -5.869417529810983e+11 1.4879903477296919e+10
-5.55600037382713e+11 -5.876638418201564e+11 1.4864844865563238e+10
-5.547918493053738e+11 -5.8838483243663e+11 1.4849758478670185e+10
-5.53982625033276e+11 -5.891047233608829e+11 1.4834644341638477e+10
-5.531723659595376e+11 -5.898235131247467e+11 1.4819502479539967e+10
-5.523610734792877e+11 -5.905412002615232e+11 1.4804332917497631e+10
-5.515487489896656e+11 -5.912577833059872e+11 1.4789135680685572e+10
-5.507353938898203e+11 -5.919732607943887e+11 1.477391079432901e+10
-5.499210095809098e+11 -5.926876312644556e+11 1.4758658283704277e+10
-5.4910559746610016e+11 -5.934008932553958e+11 1.4743378174138811e+10
-5.482891589505651e+11 -5.941130453079e+11 1.4728070491011156e+10
-5.474716954414852e+11 -5.948240859641444e+11 1.4712735259750948e+10
-5.4665320834804706e+11 -5.955340137677926e+11 1.4697372505838917e+10
-5.458336990814426e+11 -5.962428272639985e+11 1.4681982254806875e+10
-5.450131690548685e+11 -5.969505249994087e+11 1.4666564532237717e+10
-5.4419161968352545e+11 -5.976571055221648e+11 1.4651119363765406e+10
-5.433690523846171e+11 -5.983625673819064e+11 1.4635646775074972e+10
-5.425454685773498e+11 -5.99066909129773e+11 1.4620146791902508e+10
-5.417208696829315e+11 -5.997701293184067e+11 1.4604619440035156e+10
-5.4089525712457135e+11 -6.004722265019552e+11 1.4589064745311108e+10
-5.400686323274785e+11 -6.011731992360735e+11 1.4573482733619593e+10
-5.392409967188618e+11 -6.018730460779268e+11 1.4557873430900875e+10
-5.3841235172792883e+11 -6.025717655861931e+11 1.4542236863146242e+10
-5.3758269878588513e+11 -6.032693563210657e+11 1.4526573056398e+10
-5.367520393259336e+11 -6.039658168442552e+11 1.451088203674947e+10
-5.3592037478327356e+11 -6.04661145718993e+11 1.4495163830344969e+10
-5.350877065951002e+11 -6.053553415100328e+11 1.4479418463379818e+10
-5.3425403620060364e+11 -6.060484027836538e+11 1.446364596210032e+10
-5.3341936504096814e+11 -6.067403281076628e+11 1.4447846352803766e+10
-5.325836945593715e+11 -6.074311160513972e+11 1.4432019661838413e+10
-5.317470262009843e+11 -6.081207651857272e+11 1.4416165915603487e+10
-5.309093614129688e+11 -6.088092740830581e+11 1.440028514054917e+10
-5.300707016444786e+11 -6.094966413173335e+11 1.438437736317659e+10
-5.292310483466575e+11 -6.101828654640374e+11 1.436844261003782e+10
-5.283904029726389e+11 -6.108679451001967e+11 1.4352480907735867e+10
-5.2754876697754517e+11 -6.115518788043839e+11 1.4336492282924656e+10
-5.267061418184864e+11 -6.122346651567197e+11 1.4320476762309034e+10
-5.2586252895456006e+11 -6.129163027388755e+11 1.4304434372644753e+10
-5.2501792984685e+11 -6.135967901340759e+11 1.4288365140738462e+10
-5.241723459584256e+11 -6.142761259271013e+11 1.4272269093447708e+10
-5.233257787543412e+11 -6.149543087042904e+11 1.4256146257680916e+10
-5.2247822970163513e+11 -6.156313370535431e+11 1.4239996660397387e+10
-5.2162970026932886e+11 -6.163072095643225e+11 1.4223820328607286e+10
-5.207801919284264e+11 -6.16981924827658e+11 1.4207617289371641e+10
-5.199297061519133e+11 -6.176554814361476e+11 1.4191387569802328e+10
-5.19078244414756e+11 -6.183278779839607e+11 1.4175131197062063e+10
-5.182258081939008e+11 -6.189991130668403e+11 1.4158848198364399e+10
-5.173723989682734e+11 -6.196691852821062e+11 1.4142538600973715e+10
-5.165180182187777e+11 -6.20338093228657e+11 1.4126202432205206e+10
-5.156626674282953e+11 -6.210058355069729e+11 1.4109839719424881e+10
-5.1480634808168445e+11 -6.216724107191184e+11 1.409345049004955e+10
-5.139490616657794e+11 -6.223378174687449e+11 1.4077034771546816e+10
-5.130908096693896e+11 -6.230020543610931e+11 1.4060592591435076e+10
-5.122315935832985e+11 -6.23665120002996e+11 1.4044123977283499e+10
-5.113714149002633e+11 -6.243270130028807e+11 1.4027628956712027e+10
